9.335380	-0.001712
9.335258	-0.001123
9.335137	-0.000523
9.335015	0.000067
9.334893	0.000666
9.334772	0.000119
9.334650	-0.000418
9.334528	-0.000954
9.334407	-0.001491
9.334285	0.000235
9.334163	0.001972
9.334042	0.001677
9.333920	0.001393
9.333798	0.000551
9.333677	-0.000281
9.333555	-0.001112
9.333433	-0.001944
9.333312	-0.001249
9.333190	-0.000544
9.333068	0.000161
9.332947	0.000866
9.332825	0.000856
9.332703	0.000845
9.332582	0.000835
9.332460	0.000824
9.332338	-0.000944
9.332217	-0.002701
9.332095	0.000256
9.331973	0.003213
9.331852	0.001372
9.331730	-0.000470
9.331608	-0.000291
9.331486	-0.000112
9.331365	0.000003
9.331243	0.000119
9.331121	0.000235
9.331000	0.000351
9.330878	-0.000754
9.330756	-0.001859
9.330635	-0.000944
9.330513	-0.000028
9.330391	0.001203
9.330270	0.002435
9.330148	0.000298
9.330026	-0.001838
9.329905	-0.000944
9.329783	-0.000049
9.329661	0.000845
9.329540	0.001740
9.329418	0.001003
9.329296	0.000277
9.329175	-0.000449
9.329053	-0.001175
9.328931	-0.000902
9.328810	-0.000617
9.328688	-0.000333
9.328566	-0.000049
9.328445	-0.000028
9.328323	0.000003
9.328201	0.000035
9.328080	0.000067
9.327958	0.000088
9.327836	0.000119
9.327715	0.000151
9.327593	0.000182
9.327471	0.000182
9.327349	0.000193
9.327228	0.000203
9.327106	0.000214
9.326984	-0.000796
9.326863	-0.001796
9.326741	-0.000775
9.326619	0.000246
9.326498	-0.000554
9.326376	-0.001344
9.326254	-0.000112
9.326133	0.001119
9.326011	-0.000565
9.325889	-0.002238
9.325768	-0.000544
9.325646	0.001151
9.325524	0.000603
9.325403	0.000067
9.325281	-0.000470
9.325159	-0.001007
9.325038	0.000256
9.324916	0.001529
9.324794	-0.000565
9.324673	-0.002659
9.324551	0.000182
9.324429	0.003034
9.324308	0.001172
9.324186	-0.000691
9.324064	-0.000123
9.323943	0.000456
9.323821	0.001035
9.323699	0.001614
9.323578	0.000130
9.323456	-0.001354
9.323334	-0.002838
9.323212	-0.004322
9.323091	-0.000923
9.322969	0.002477
9.322847	0.001161
9.322726	-0.000144
9.322604	0.000593
9.322482	0.001330
9.322361	0.000046
9.322239	-0.001238
9.322117	0.000256
9.321996	0.001751
9.321874	0.001224
9.321752	0.000709
9.321631	0.001919
9.321509	0.003129
9.321387	0.000972
9.321266	-0.001186
9.321144	-0.001070
9.321022	-0.000954
9.320901	-0.000838
9.320779	-0.000712
9.320657	-0.000386
9.320536	-0.000060
9.320414	0.000267
9.320292	0.000593
9.320171	0.000540
9.320049	0.000488
9.319927	0.000435
9.319806	0.000393
9.319684	-0.000291
9.319562	-0.000975
9.319441	0.000361
9.319319	0.001708
9.319197	0.000898
9.319076	0.000088
9.318954	-0.000723
9.318832	-0.001523
9.318710	-0.001270
9.318589	-0.001017
9.318467	-0.000765
9.318345	-0.000502
9.318224	-0.000754
9.318102	-0.001007
9.317980	0.000761
9.317859	0.002540
9.317737	0.001477
9.317615	0.000424
9.317494	0.001393
9.317372	0.002361
9.317250	0.000119
9.317129	-0.002112
9.317007	-0.000975
9.316885	0.000161
9.316764	-0.000838
9.316642	-0.001828
9.316520	0.000551
9.316399	0.002929
9.316277	0.000793
9.316155	-0.001333
9.316034	-0.001438
9.315912	-0.001544
9.315790	-0.000786
9.315669	-0.000028
9.315547	0.000730
9.315425	0.001498
9.315304	0.000698
9.315182	-0.000091
9.315060	-0.000891
9.314939	-0.001680
9.314817	-0.000944
9.314695	-0.000207
9.314573	0.000530
9.314452	0.001277
9.314330	0.000077
9.314208	-0.001112
9.314087	-0.000291
9.313965	0.000540
9.313843	-0.000902
9.313722	-0.002333
9.313600	-0.000407
9.313478	0.001529
9.313357	0.000677
9.313235	-0.000165
9.313113	0.001014
9.312992	0.002193
9.312870	0.000814
9.312748	-0.000554
