"14.158351	0.001577"
"14.158229	0.001346"
"14.158106	0.000828"
"14.157984	0.000340"
"14.157862	0.000509"
"14.157739	0.001444"
"14.157617	0.002220"
"14.157495	0.001785"
"14.157372	0.000903"
"14.157250	0.001159"
"14.157128	0.002072"
"14.157006	0.001898"
"14.156883	0.000773"
"14.156761	0.000365"
"14.156639	0.000960"
"14.156516	0.001377"
"14.156394	0.001405"
"14.156272	0.001778"
"14.156149	0.002241"
"14.156027	0.001873"
"14.155905	0.000714"
"14.155782	-0.000659"
"14.155660	-0.001753"
"14.155538	-0.002097"
"14.155416	-0.001827"
"14.155293	-0.001524"
"14.155171	-0.001283"
"14.155049	-0.001091"
"14.154926	-0.000783"
"14.154804	0.000453"
"14.154682	0.002347"
"14.154559	0.003293"
"14.154437	0.003187"
"14.154315	0.002841"
"14.154192	0.001770"
"14.154070	0.000213"
"14.153948	-0.000313"
"14.153826	-0.000269"
"14.153703	-0.000752"
"14.153581	-0.000642"
"14.153459	0.000578"
"14.153336	0.001331"
"14.153214	0.001242"
"14.153092	0.001375"
"14.152969	0.001873"
"14.152847	0.002309"
"14.152725	0.002374"
"14.152603	0.001810"
"14.152480	0.001152"
"14.152358	0.001009"
"14.152236	0.000920"
"14.152113	0.000603"
"14.151991	0.000652"
"14.151869	0.001345"
"14.151746	0.002474"
"14.151624	0.003393"
"14.151502	0.003358"
"14.151379	0.002984"
"14.151257	0.003406"
"14.151135	0.004055"
"14.151013	0.004179"
"14.150890	0.004477"
"14.150768	0.005038"
"14.150646	0.005019"
"14.150523	0.004827"
"14.150401	0.005425"
"14.150279	0.006642"
"14.150156	0.007385"
"14.150034	0.006494"
"14.149912	0.004430"
"14.149789	0.003536"
"14.149667	0.004366"
"14.149545	0.004712"
"14.149423	0.003636"
"14.149300	0.002159"
"14.149178	0.000833"
"14.149056	0.000156"
"14.148933	0.000630"
"14.148811	0.001638"
"14.148689	0.003134"
"14.148566	0.005713"
"14.148444	0.007714"
"14.148322	0.007123"
"14.148199	0.005127"
"14.148077	0.003790"
"14.147955	0.003618"
"14.147833	0.004652"
"14.147710	0.005760"
"14.147588	0.004996"
"14.147466	0.003170"
"14.147343	0.002793"
"14.147221	0.003634"
"14.147099	0.003829"
"14.146976	0.003374"
"14.146854	0.002953"
"14.146732	0.002231"
"14.146610	0.001396"
"14.146487	0.001605"
"14.146365	0.002717"
"14.146243	0.002916"
"14.146120	0.001700"
"14.145998	0.000883"
"14.145876	0.001484"
"14.145753	0.002288"
"14.145631	0.002396"
"14.145509	0.002161"
"14.145386	0.001700"
"14.145264	0.001120"
"14.145142	0.000882"
"14.145020	0.000823"
"14.144897	0.000670"
"14.144775	0.000678"
"14.144653	0.000555"
"14.144530	-0.000144"
"14.144408	-0.000696"
"14.144286	-0.000553"
"14.144163	-0.000079"
"14.144041	0.000983"
"14.143919	0.002783"
"14.143796	0.003829"
"14.143674	0.003371"
"14.143552	0.002843"
"14.143430	0.002704"
"14.143307	0.001544"
"14.143185	-0.000621"
"14.143063	-0.001971"
"14.142940	-0.001833"
"14.142818	-0.001108"
"14.142696	-0.000186"
"14.142573	0.001469"
"14.142451	0.003659"
"14.142329	0.004945"
"14.142206	0.004630"
"14.142084	0.003752"
"14.141962	0.002953"
"14.141840	0.001612"
"14.141717	0.000100"
"14.141595	-0.000273"
"14.141473	0.000158"
"14.141350	0.000235"
"14.141228	0.000266"
"14.141106	0.001138"
"14.140983	0.002637"
"14.140861	0.003577"
"14.140739	0.002906"
"14.140617	0.001409"
"14.140494	0.001180"
"14.140372	0.002090"
"14.140250	0.002100"
"14.140127	0.001349"
"14.140005	0.001376"
"14.139883	0.001511"
"14.139760	0.000480"
"14.139638	-0.000820"
"14.139516	-0.001134"
"14.139393	-0.000709"
"14.139271	-0.000128"
"14.139149	0.000840"
"14.139027	0.002301"
"14.138904	0.003221"
"14.138782	0.002878"
"14.138660	0.002400"
"14.138537	0.002845"
"14.138415	0.003574"
"14.138293	0.004025"
"14.138170	0.004313"
"14.138048	0.004007"
"14.137926	0.002971"
"14.137803	0.001854"
"14.137681	0.000959"
"14.137559	0.000587"
"14.137437	0.000717"
"14.137314	-0.000073"
"14.137192	-0.001814"
"14.137070	-0.001762"
"14.136947	0.000758"
"14.136825	0.002780"
"14.136703	0.002762"
"14.136580	0.002278"
"14.136458	0.002733"
"14.136336	0.003716"
"14.136214	0.003935"
"14.136091	0.003167"
"14.135969	0.002679"
"14.135847	0.003013"
"14.135724	0.003351"
"14.135602	0.003223"
"14.135480	0.002432"
"14.135357	0.001051"
"14.135235	0.000560"
"14.135113	0.001758"
"14.134990	0.002719"
"14.134868	0.002145"
"14.134746	0.001616"
